fixing;fixing_1_volume;hour;date;Krajowe zapotrzebowanie na moc;Suma zdolności wytwórczych JWCD;Suma zdolności wytwórczych nJWCD;Generacja JWCD;Generacja nJWCD;Generacja źródeł wiatrowych;Wymagana rezerwa mocy ponad zapotrzebowanie
257;2164.1;12;2018-03-07;24350;21801;7424;17664;6686;835;2190
246.3;2139.3;13;2018-03-07;24325;21801;7442;17621;6704;853;2187
220.4;1831.7;14;2018-03-07;24025;21735;7410;17353;6672;826;2160
212.61;1801.4;15;2018-03-07;23700;21735;7351;17087;6613;799;2131
212.43;1816.8;16;2018-03-07;23600;21723;7380;16960;6640;823;2122
241.7;1862.8;17;2018-03-07;24125;21756;7473;17387;6738;892;2169
283.01;2065;18;2018-03-07;24875;21801;7554;18051;6824;973;2237
275;1959.5;19;2018-03-07;24825;21801;7629;17925;6900;1029;2232
212.98;1973.5;20;2018-03-07;24150;21824;7668;17211;6939;1068;2172
185.28;1326.5;21;2018-03-07;22725;21761;7695;15759;6966;1108;2043
168.98;2248.2;22;2018-03-07;21200;21761;7703;14302;6898;1148;1906
159.2;1699.4;23;2018-03-07;19925;21761;7740;12990;6935;1186;1791
153;1521.6;0;2018-03-08;18575;21327;7314;12190;6385;767;1670
150;1345.7;1;2018-03-08;17900;21327;7326;11503;6397;810;1609
147;1220.9;2;2018-03-08;17650;21405;7365;11214;6436;849;1586
146;1231.4;3;2018-03-08;17725;21405;7389;11265;6460;878;1593
150;1316.6;4;2018-03-08;17950;21405;7400;11452;6498;900;1614
156;1672.8;5;2018-03-08;18675;21405;7449;12094;6581;921;1679
170.06;2335.2;6;2018-03-08;20800;21405;7481;14120;6680;935;1870
203.6;1474.4;7;2018-03-08;22900;21405;7513;16173;6727;929;2059
232;1859.4;8;2018-03-08;23925;21316;7518;17190;6735;923;2151
245.6;1931.6;9;2018-03-08;24200;21316;7530;17453;6747;931;2176
230;1899.8;10;2018-03-08;24025;21316;7566;17242;6783;982;2160
225;1972.9;11;2018-03-08;24125;21349;7663;17245;6880;1079;2169
225;2033.1;12;2018-03-08;24200;21349;7800;17183;7017;1215;2176
215;2037.7;13;2018-03-08;24125;21349;7874;17034;7091;1287;2169
206.09;1920;14;2018-03-08;23750;21382;7762;16771;6979;1173;2136
204.03;1715;15;2018-03-08;23400;21382;7604;16579;6821;1040;2104
202.7;1775.1;16;2018-03-08;23225;21337;7598;16410;6815;1030;2088
209.87;1762.2;17;2018-03-08;23725;21337;7699;16809;6916;1111;2133
235;2032.9;18;2018-03-08;24675;21371;7785;17673;7002;1197;2219
218.39;2063.2;19;2018-03-08;24625;21371;7945;17457;7168;1348;2214
194.95;2023.9;20;2018-03-08;23950;21394;8138;16584;7366;1541;2154
173.13;2180;21;2018-03-08;22525;21331;8321;14985;7540;1737;2025
155.91;2192.9;22;2018-03-08;21000;21331;8460;13399;7601;1913;1888
147;1757.1;23;2018-03-08;19725;21331;8608;11983;7742;2062;1773
144.46;1851.4;0;2018-03-09;18500;21130;8373;10951;7549;2065;1663
144.35;1741.6;1;2018-03-09;17900;21130;8495;10229;7671;2218;1609
142;1780;2;2018-03-09;17625;21130;8625;9824;7801;2348;1584
142.11;1787.9;3;2018-03-09;17625;21130;8704;9745;7880;2442;1584
144.35;1848.9;4;2018-03-09;17925;21558;8732;10017;7908;2480;1611
147;1784.3;5;2018-03-09;18675;21558;8763;10735;7940;2484;1679
168.2;2876;6;2018-03-09;20725;21558;8776;12764;7961;2479;1863
195;1733.4;7;2018-03-09;22875;21558;8739;14914;7961;2417;2057
213;1829.6;8;2018-03-09;23925;21476;8688;16012;7913;2365;2151
223.9;1900.8;9;2018-03-09;24200;21476;8739;16236;7964;2409;2176
225;1969.1;10;2018-03-09;24025;21476;8860;15940;8085;2540;2160
227.2;1933.8;11;2018-03-09;24175;21476;9028;15922;8253;2713;2174
222.5;1932.1;12;2018-03-09;24200;21509;9140;15835;8365;2825;2176
210;2082.2;13;2018-03-09;24125;21467;9057;15843;8282;2742;2169
199;1961.7;14;2018-03-09;23775;21447;8833;15717;8058;2518;2138
198.76;1695.5;15;2018-03-09;23475;21427;8578;15672;7803;2284;2111
198.76;1766.6;16;2018-03-09;23225;21427;8396;15604;7621;2091;2088
220;1949;17;2018-03-09;23725;21341;8291;16209;7516;1962;2133
279.99;2130.5;18;2018-03-09;24600;21287;8221;17154;7446;1889;2212
278.49;2120.6;19;2018-03-09;24525;21297;8161;17133;7392;1810;2205
215.99;1848.1;20;2018-03-09;23850;21366;8081;16548;7302;1717;2145
183.21;1628;21;2018-03-09;22425;21286;7968;15245;7180;1620;2016
170.5;2580.2;22;2018-03-09;20900;21356;7810;13904;6996;1499;1879
162.6;1822.8;23;2018-03-09;19625;21356;7667;12793;6832;1357;1764
145.7;1498.2;0;2018-03-10;18225;20245;7078;12050;6175;1016;1643
145.21;1388.4;1;2018-03-10;17550;20245;6867;11601;5949;836;1582
145.21;1267.8;2;2018-03-10;17125;20475;6693;11350;5775;672;1544
145.21;1299;3;2018-03-10;17025;20475;6547;11396;5629;531;1535
145.21;1289.2;4;2018-03-10;17100;20475;6452;11566;5534;436;1541
145.6;1339.5;5;2018-03-10;17125;20475;6422;11620;5505;380;1544
148;1158.3;6;2018-03-10;17600;20295;6397;12118;5482;338;1586
179.1;1791.4;7;2018-03-10;18775;19912;6409;13285;5490;296;1692
220;2143.6;8;2018-03-10;20025;19976;6366;14582;5443;262;1805
320;2766.3;9;2018-03-10;20975;19948;6342;15556;5419;238;1890
340;2762.2;10;2018-03-10;21300;19908;6327;15896;5404;237;1919
341.72;2774.4;11;2018-03-10;21450;19908;6341;16032;5418;251;1933
300;2770.2;12;2018-03-10;21350;20028;6353;15920;5430;273;1924
305.2;2928.2;13;2018-03-10;21150;20056;6378;15695;5455;308;1906
225;2449.9;14;2018-03-10;20525;19974;6435;15013;5512;365;1850
200.85;2049.2;15;2018-03-10;20125;19838;6519;14529;5596;453;1814
190;1954;16;2018-03-10;20025;19980;6705;14243;5782;639;1805
202.28;2134;17;2018-03-10;20425;20036;6993;14355;6070;910;1841
235;2722.9;18;2018-03-10;21500;20056;7318;15105;6395;1198;1937
220;2575.8;19;2018-03-10;21375;20298;7489;14802;6573;1360;1926
180;2391.1;20;2018-03-10;20800;20262;7548;14162;6638;1409;1874
163.4;2080.7;21;2018-03-10;19600;20262;7549;12965;6635;1418;1766
146.3;1732.6;22;2018-03-10;18475;20218;7465;11924;6551;1380;1665
145.21;1503;23;2018-03-10;17425;20218;7400;10940;6485;1316;1571
145;1608.2;0;2018-03-11;16275;20299;7175;10053;6222;1152;1465
138.8;1780.4;1;2018-03-11;15425;20299;7060;9317;6108;1066;1388
134.95;1907.4;2;2018-03-11;15000;20479;6991;8960;6040;999;1350
133.1;1950;3;2018-03-11;14900;20479;6942;8909;5991;958;1341
133.1;1948.7;4;2018-03-11;14900;20479;6944;8907;5993;967;1341
135;1892.7;5;2018-03-11;14825;20479;7002;8774;6051;1006;1334
130.35;1842.5;6;2018-03-11;14900;19862;7006;8845;6055;1029;1341
133.1;1544.3;7;2018-03-11;15700;19862;6966;9692;6008;968;1413
149.38;1192.2;8;2018-03-11;16675;19908;6863;10784;5891;866;1501
149.38;1097.3;9;2018-03-11;17550;19908;6754;11769;5781;768;1580
160;1245.9;10;2018-03-11;18100;19952;6724;12361;5739;727;1629
165;1409.5;11;2018-03-11;18400;19952;6726;12659;5741;732;1656
164.98;1426.8;12;2018-03-11;18500;19988;6745;12740;5760;754;1665
164.8;1453.3;13;2018-03-11;18425;19988;6825;12585;5840;834;1658
152;1316.9;14;2018-03-11;18050;20024;6965;12070;5980;974;1625
149.38;1380.4;15;2018-03-11;17700;20024;7166;11519;6181;1191;1593
148;1541.4;16;2018-03-11;17625;20024;7628;10982;6643;1650;1586
149.38;1773.6;17;2018-03-11;18250;20024;8254;10978;7272;2279;1643
160;2111.5;18;2018-03-11;19725;19988;8871;11836;7889;2880;1773
149.99;2173.9;19;2018-03-11;19975;19988;9175;11775;8200;3172;1796
149.38;2292.5;20;2018-03-11;19475;20335;9257;11198;8277;3237;1753
147.7;2168.6;21;2018-03-11;18500;20335;9251;10228;8272;3240;1665
143.51;1919.4;22;2018-03-11;17650;20291;9200;9428;8222;3224;1589
130.35;2177;23;2018-03-11;16625;20291;9193;8409;8216;3218;1496
131.58;2272.7;0;2018-03-12;16000;20772;8589;8409;7591;2533;1440
130.34;2411.3;1;2018-03-12;15725;20772;8627;8096;7629;2571;1415
130.34;2574.1;2;2018-03-12;15700;20934;8679;8019;7681;2623;1413
130.34;2570;3;2018-03-12;15850;20934;8728;8120;7730;2687;1427
133;2440;4;2018-03-12;16225;20934;8789;8434;7791;2748;1460
144.53;2084.5;5;2018-03-12;17125;20934;8785;9321;7804;2775;1541
167;2097.5;6;2018-03-12;19500;20934;8793;11642;7858;2786;1753
192.94;1292.2;7;2018-03-12;21900;20934;8760;13981;7919;2753;1969
214.7;1474.3;8;2018-03-12;23050;20934;8663;15250;7800;2610;2073
209.07;1761.4;9;2018-03-12;23500;20911;8569;15820;7680;2468;2113
209.07;1943.9;10;2018-03-12;23500;20911;8514;15885;7615;2413;2113
208.97;2049;11;2018-03-12;23700;20911;8511;16091;7609;2416;2131
209.07;2056.4;12;2018-03-12;23900;20911;8496;16286;7614;2402;2149
209.07;2071.1;13;2018-03-12;23925;20911;8401;16407;7518;2320;2151
204.28;1852.5;14;2018-03-12;23625;20911;8349;16159;7466;2212;2124
196.4;1843.9;15;2018-03-12;23200;20911;8279;15804;7396;2129;2086
194.39;1957.9;16;2018-03-12;22875;20911;8298;15450;7425;2116;2057
201.25;1580.5;17;2018-03-12;23225;20911;8361;15723;7502;2163;2088
222;1899.3;18;2018-03-12;24225;20911;8469;16615;7610;2221;2178
220.9;2048.9;19;2018-03-12;24350;20911;8467;16737;7613;2271;2190
202.62;2124;20;2018-03-12;23600;20889;8524;15913;7687;2315;2122
180.65;2269.1;21;2018-03-12;22175;20889;8538;14502;7673;2352;1994
154;2386.3;22;2018-03-12;20500;20889;8503;12884;7616;2372;1843
145.78;2252;23;2018-03-12;19150;20889;8488;11557;7593;2383;1724
146.68;1952.8;0;2018-03-13;18225;20997;9234;9886;8339;2977;1640
145;2073.2;1;2018-03-13;17600;20997;9252;9243;8357;3026;1584
140.7;2107;2;2018-03-13;17300;20997;9288;8907;8393;3062;1557
139.91;2165.2;3;2018-03-13;17325;20997;9317;8903;8422;3106;1559
144;2160.5;4;2018-03-13;17650;21087;9334;9211;8439;3133;1589
149.7;2139.7;5;2018-03-13;18225;21087;9361;9758;8467;3134;1640
163;2542.1;6;2018-03-13;20150;21087;9345;11685;8465;3104;1812
190;2299.8;7;2018-03-13;22225;21087;9313;13770;8455;3038;1998
192.79;2207.3;8;2018-03-13;23200;21031;9296;14756;8444;3030;2086
193;2106.5;9;2018-03-13;23400;20990;9312;14940;8460;3044;2104
192.79;2176.6;10;2018-03-13;23325;20990;9320;14857;8468;3048;2097
192.74;2263.9;11;2018-03-13;23625;20990;9298;15179;8446;3026;2124
192.79;2125.8;12;2018-03-13;23575;21023;9228;15199;8376;2956;2120
192.79;2029.2;13;2018-03-13;23600;21023;9022;15430;8170;2750;2122
192.79;1886.8;14;2018-03-13;23175;21023;8733;15294;7881;2461;2084
192.61;1700.8;15;2018-03-13;22825;21023;8424;15253;7572;2185;2052
192.79;1474.7;16;2018-03-13;22575;21023;8259;15168;7407;2010;2030
202.9;1421.1;17;2018-03-13;22875;20957;8203;15524;7351;1930;2057
230;1903.4;18;2018-03-13;24000;20957;8187;16665;7335;1899;2158
229.9;1986.4;19;2018-03-13;24075;20957;8235;16686;7389;1918;2165
202.66;1804.7;20;2018-03-13;23350;21042;8273;15917;7433;1966;2100
182.37;1859.6;21;2018-03-13;21900;21042;8306;14446;7454;2012;1969
169.3;2881;22;2018-03-13;20175;21042;8274;12780;7395;2018;1816
155.53;1816.4;23;2018-03-13;18975;21042;8251;11616;7359;1993;1708
150.62;1544.6;0;2018-03-14;17875;20802;7148;11597;6278;1339;1609
150.14;1570.3;1;2018-03-14;17225;20802;7099;10996;6229;1321;1550
149.7;1564.9;2;2018-03-14;17000;20802;7068;10802;6198;1290;1530
149.7;1581.5;3;2018-03-14;17000;20802;7017;10853;6147;1249;1530
150.19;1503.8;4;2018-03-14;17225;20892;6942;11153;6072;1184;1550
162;1400.9;5;2018-03-14;17800;20892;6897;11772;6028;1113;1602
185.72;2791.2;6;2018-03-14;19750;20892;6848;13769;5981;1052;1776
217.21;1270.8;7;2018-03-14;21825;20892;6856;15796;6029;1026;1962
259;1621.6;8;2018-03-14;22750;20869;6853;16726;6024;1032;2046
300;1750.9;9;2018-03-14;22975;20762;6881;16928;6047;1048;2066
296.38;1718.2;10;2018-03-14;23000;20762;6879;16960;6040;1037;2068
300;1814.7;11;2018-03-14;23200;20795;6856;17183;6017;1014;2086
300;1893.5;12;2018-03-14;23350;20828;6835;17354;5996;993;2100
300;1854.8;13;2018-03-14;23300;20828;6813;17326;5974;971;2095
260;1770.9;14;2018-03-14;22875;20762;6783;16931;5944;941;2057
227.13;1587.2;15;2018-03-14;22500;20762;6710;16629;5871;901;2023
211.04;1519;16;2018-03-14;22250;20795;6668;16416;5834;849;2001
225;1604.6;17;2018-03-14;22500;20828;6640;16689;5811;797;2023
330;1998.2;18;2018-03-14;23625;20869;6661;17788;5837;753;2124
318;2036.1;19;2018-03-14;23925;20869;6652;18096;5829;715;2151
225;1703.5;20;2018-03-14;23250;20847;6620;17452;5798;683;2091
195;1262.8;21;2018-03-14;21800;20847;6587;16045;5755;657;1960
172.82;2388.6;22;2018-03-14;20150;20847;6499;14501;5649;623;1814
164.09;1753;23;2018-03-14;18875;20847;6463;13263;5612;582;1699
154.8;1517.3;0;2018-03-15;17550;20380;6592;11868;5682;621;1580
149.1;1385.8;1;2018-03-15;16925;20380;6558;11277;5648;592;1523
148.03;1414.1;2;2018-03-15;16700;20380;6554;11055;5645;588;1503
149;1497;3;2018-03-15;16700;20380;6551;11057;5643;595;1503
149.34;1481.8;4;2018-03-15;16925;20470;6564;11268;5657;618;1523
162.52;1577.9;5;2018-03-15;17500;20470;6624;11782;5718;655;1575
172.88;2185.6;6;2018-03-15;19600;20470;6693;13813;5787;695;1762
208.99;1377.6;7;2018-03-15;21725;20470;6723;15881;5844;692;1953
265.9;1609.4;8;2018-03-15;22650;20381;6678;16843;5807;656;2037
271.8;1620.3;9;2018-03-15;22875;20340;6640;17111;5764;611;2057
259;1591;10;2018-03-15;22900;20340;6639;17147;5753;591;2059
257.2;1661;11;2018-03-15;23100;20373;6646;17340;5760;598;2077
259;1692.5;12;2018-03-15;23250;20373;6681;17455;5795;633;2091
259;1749.6;13;2018-03-15;23200;20373;6781;17305;5895;733;2086
215.1;1591.2;14;2018-03-15;22775;20406;6930;16731;6044;882;2048
206.58;1561.8;15;2018-03-15;22400;20406;7068;16218;6182;1053;2014
202;1474;16;2018-03-15;22225;20406;7303;15809;6416;1283;1998
204.6;1498.6;17;2018-03-15;22550;20406;7594;15838;6712;1550;2028
219.61;1708.5;18;2018-03-15;23625;20406;7844;16658;6967;1800;2124
211;1910.8;19;2018-03-15;23725;20406;8045;16551;7174;1972;2133
195;1916.2;20;2018-03-15;23050;20425;8157;15759;7291;2084;2073
175.5;2249.3;21;2018-03-15;21600;20425;8239;14227;7373;2173;1942
162;2206.5;22;2018-03-15;19950;20425;8221;12622;7328;2222;1796
148;2018.6;23;2018-03-15;18675;20425;8238;11336;7339;2260;1681
149.67;1710.7;0;2018-03-16;18050;20296;8717;10227;7823;2385;1625
148.08;1845.6;1;2018-03-16;17450;20296;8825;9518;7932;2493;1571
145.7;1969.1;2;2018-03-16;17300;20296;8953;9239;8061;2621;1557
145.91;2032.4;3;2018-03-16;17350;20296;9088;9154;8196;2766;1562
148.08;2039.3;4;2018-03-16;17725;20386;9228;9377;8348;2921;1595
150;2020.1;5;2018-03-16;18450;20206;9411;9888;8562;3081;1661
165;2520.6;6;2018-03-16;20550;20206;9598;11779;8771;3242;1848
192.88;1780.6;7;2018-03-16;22600;20123;9792;13613;8987;3395;2032
200;1798.6;8;2018-03-16;23475;20067;9940;14345;9130;3539;2111
202.26;1962.6;9;2018-03-16;23675;20107;10054;14431;9244;3641;2129
202.23;1936;10;2018-03-16;23625;20107;10110;14324;9301;3696;2124
201.98;2089.6;11;2018-03-16;23775;20147;10146;14437;9338;3732;2138
199.59;2161;12;2018-03-16;23850;20180;10190;14468;9382;3777;2145
197.91;2251.4;13;2018-03-16;23800;20220;10262;14346;9454;3849;2142
184.93;2149.5;14;2018-03-16;23375;20220;10371;13812;9563;3958;2101
182;2272.4;15;2018-03-16;23025;20260;10462;13371;9654;4073;2070
180;2306.6;16;2018-03-16;22925;20260;10551;13184;9741;4152;2061
183.87;2272.9;17;2018-03-16;23325;20237;10595;13540;9785;4181;2097
196.6;2435.8;18;2018-03-16;24275;20237;10598;14487;9788;4179;2182
193.85;2595.8;19;2018-03-16;24350;20499;10552;14586;9764;4114;2189
180.46;2629.1;20;2018-03-16;23750;20543;10440;14077;9673;4007;2135
164.53;2503.5;21;2018-03-16;22125;20583;10311;12581;9544;3886;1989
154;2389.5;22;2018-03-16;20475;20583;10125;11144;9331;3758;1843
148.08;2509.2;23;2018-03-16;19275;20583;9973;10096;9179;3637;1735
147.85;2610.1;0;2018-03-17;18625;20557;10488;8984;9641;4059;1679
142.7;2563.4;1;2018-03-17;18225;20557;10418;8654;9571;4015;1643
135.59;2638.5;2;2018-03-17;18025;20557;10361;8511;9514;3973;1625
135.59;2686.6;3;2018-03-17;18000;20557;10310;8537;9463;3932;1622
135.59;2721.5;4;2018-03-17;18025;20647;10286;8586;9439;3908;1625
135.59;2624.4;5;2018-03-17;18075;20647;10314;8608;9467;3910;1629
140.82;2561.8;6;2018-03-17;18825;20647;10372;9300;9525;3951;1697
149.78;2634.4;7;2018-03-17;20175;20647;10494;10516;9659;4048;1818
150.5;2462.6;8;2018-03-17;21375;20647;10661;11549;9826;4234;1926
162.55;2850.9;9;2018-03-17;22075;20619;10823;12092;9983;4396;1989
167.9;2968.2;10;2018-03-17;22375;20535;10867;12348;10027;4454;2016
168;2927.8;11;2018-03-17;22500;20535;10871;12469;10031;4453;2027
165;2768.8;12;2018-03-17;22400;20619;10857;12383;10017;4449;2018
162.55;2830.3;13;2018-03-17;22175;20647;10870;12145;10030;4472;1998
150.1;2621.1;14;2018-03-17;21525;20619;10901;11464;10061;4503;1940
149.78;2424.4;15;2018-03-17;21225;20563;10916;11149;10076;4512;1913
149.87;2310.9;16;2018-03-17;21200;20535;10825;11215;9985;4421;1910
153.79;2671;17;2018-03-17;21325;20591;10655;11510;9815;4237;1922
169.25;3014.7;18;2018-03-17;22200;20647;10488;12530;9670;4035;2000
168.11;3173.2;19;2018-03-17;22375;20647;10372;12820;9555;3915;2016
162.55;2851.4;20;2018-03-17;21825;20647;10319;12323;9502;3857;1967
149.78;2586.2;21;2018-03-17;20575;20647;10262;11133;9442;3808;1854
149.72;2627.1;22;2018-03-17;19425;20647;10170;10079;9346;3727;1751
144.92;2585.6;23;2018-03-17;18375;20647;10068;9131;9244;3625;1656
135.59;3056.9;0;2018-03-18;16950;18984;10206;7321;9629;3638;1526
131.78;3082.1;1;2018-03-18;16325;18984;10088;6814;9511;3546;1469
130;3192.8;2;2018-03-18;15925;18984;9995;6507;9418;3453;1433
130;3149;3;2018-03-18;15800;18984;9899;6478;9322;3362;1422
130.96;3141.1;4;2018-03-18;15800;18984;9796;6591;9209;3259;1422
130.96;3015;5;2018-03-18;15750;18984;9719;6618;9132;3156;1418
130.96;3081;6;2018-03-18;15838;18984;9632;6793;9045;3062;1426
135.59;2750.9;7;2018-03-18;16625;18984;9556;7654;8971;2978;1496
142.67;2600.5;8;2018-03-18;17450;18984;9644;8393;9057;3028;1571
149.82;2431.5;9;2018-03-18;18300;18984;9687;9200;9100;3084;1647
149.82;2226;10;2018-03-18;18750;18984;9644;9698;9052;3049;1688
150.29;2215.6;11;2018-03-18;18850;18984;9558;9884;8966;2960;1697
150.32;2175.3;12;2018-03-18;18900;18984;9464;10028;8872;2865;1701
150.35;2157.8;13;2018-03-18;18900;18984;9382;10111;8789;2777;1701
149.82;2098.5;14;2018-03-18;18425;19354;9312;9706;8719;2694;1658
149.82;2170.9;15;2018-03-18;18050;19354;9184;9459;8591;2601;1625
149.82;2163.2;16;2018-03-18;17975;19354;9080;9488;8487;2479;1618
150.69;1846.7;17;2018-03-18;18375;19354;8939;10024;8351;2334;1652
174.68;2400;18;2018-03-18;19938;19354;8814;11701;8237;2175;1793
173.49;2619.3;19;2018-03-18;20463;19354;8628;12412;8051;1988;1840
166;2498.8;20;2018-03-18;20063;19354;8418;12222;7841;1786;1804
159.07;2062;21;2018-03-18;19150;19354;8199;11530;7620;1589;1722
156;1725.7;22;2018-03-18;18200;19579;7985;10807;7393;1396;1637
149.78;1860.9;23;2018-03-18;17300;19579;7798;10094;7206;1210;1556
146.99;1873.3;0;2018-03-19;16600;20626;7981;9235;7365;1429;1493
143;1804.6;1;2018-03-19;16300;20626;7788;9128;7172;1236;1466
143;1746.3;2;2018-03-19;16163;20626;7635;9144;7019;1088;1453
141.31;1655.7;3;2018-03-19;16263;20626;7526;9353;6910;979;1462
149.76;1485.1;4;2018-03-19;16625;20626;7454;9792;6833;912;1495
151.18;1307.9;5;2018-03-19;17575;20626;7428;10768;6807;860;1580
185;2519.2;6;2018-03-19;20075;20626;7377;13293;6782;805;1805
226.2;1413.8;7;2018-03-19;22550;20626;7303;15799;6751;737;2028
303.53;1720;8;2018-03-19;23725;20537;7248;17031;6694;639;2134
345.2;1942.9;9;2018-03-19;24038;20537;7165;17427;6611;549;2162
311.75;1860.8;10;2018-03-19;23925;21167;7097;17387;6538;501;2152
311.75;1979.9;11;2018-03-19;24138;21167;7096;17601;6537;501;2171
303.53;1936.2;12;2018-03-19;24225;21198;7125;17659;6566;516;2179
311.75;1983.1;13;2018-03-19;24163;21198;7125;17598;6565;513;2173
290.33;1740.8;14;2018-03-19;23625;21198;7116;17069;6556;495;2125
227.13;1603.1;15;2018-03-19;23238;21198;7061;16737;6501;472;2090
223.41;1590.9;16;2018-03-19;22900;21228;7073;16387;6513;455;2060
290.33;1862.9;17;2018-03-19;23100;21228;7063;16592;6508;448;2078
408.06;2448.6;18;2018-03-19;24188;21228;7093;17644;6544;444;2176
406.59;2389;19;2018-03-19;24650;21470;7088;18111;6539;438;2217
311.75;2286.7;20;2018-03-19;23963;21498;7070;17442;6521;433;2155
206.84;1432.7;21;2018-03-19;22400;21498;7047;15904;6496;429;2015
189.9;2660.9;22;2018-03-19;20725;21498;7016;14270;6455;435;1864
167.29;2050;23;2018-03-19;19500;21498;7001;13060;6440;447;1754
162;1717.6;0;2018-03-20;18425;21969;6784;12328;6097;417;1661
150.7;1428.8;1;2018-03-20;17725;21969;6795;11617;6108;433;1598
150.09;1406;2;2018-03-20;17425;21969;6777;11335;6090;415;1571
149.9;1481.6;3;2018-03-20;17425;21969;6728;11384;6041;376;1571
150.1;1478.3;4;2018-03-20;17725;21969;6661;11751;5974;319;1598
162.26;1748.6;5;2018-03-20;18575;21812;6619;12643;5932;259;1674
185.01;2319;6;2018-03-20;20775;21812;6585;14877;5898;203;1872
235;1585.7;7;2018-03-20;22725;21812;6594;16809;5916;166;2048
291.21;1747.5;8;2018-03-20;23650;21812;6574;17759;5891;155;2131
297;1822.9;9;2018-03-20;24000;21812;6585;18098;5902;176;2162
285;1770.1;10;2018-03-20;24000;21932;6651;18031;5969;251;2162
285.24;1860.5;11;2018-03-20;24100;21958;6769;18012;6088;369;2171
266;1882.5;12;2018-03-20;24125;21958;6922;17884;6241;522;2174
260;1920.8;13;2018-03-20;24125;21958;7143;17663;6462;743;2174
209.49;1622.9;14;2018-03-20;23850;21958;7438;17093;6757;1023;2149
200;1607.7;15;2018-03-20;23500;21969;7695;16486;7014;1304;2117
193.3;1623.9;16;2018-03-20;23138;21969;7918;15903;7235;1517;2085
203.19;1509;17;2018-03-20;23263;21969;8106;15840;7423;1686;2096
236;1844;18;2018-03-20;24325;21969;8250;16758;7567;1825;2192
230;1933.3;19;2018-03-20;24625;21969;8306;16996;7629;1862;2219
202.9;1860.6;20;2018-03-20;23850;21958;8274;16248;7602;1835;2149
186.7;1798.9;21;2018-03-20;22275;21958;8216;14731;7544;1785;2007
173.45;2638.2;22;2018-03-20;20775;21958;8061;13400;7375;1677;1872
163;2357.5;23;2018-03-20;19450;21958;7910;12226;7224;1544;1753
162.26;2147.9;0;2018-03-21;18275;21455;7960;11019;7256;1561;1647
160.13;1527.1;1;2018-03-21;17450;21455;7844;10310;7140;1450;1573
158.7;1416.9;2;2018-03-21;17200;21455;7755;10149;7051;1361;1551
158.72;1398;3;2018-03-21;17300;21455;7672;10332;6968;1293;1560
161;1467.4;4;2018-03-21;17625;21455;7604;10725;6900;1235;1589
167.6;2001.8;5;2018-03-21;18250;21455;7565;11389;6861;1173;1645
183.47;2347.1;6;2018-03-21;20300;21455;7529;13475;6825;1118;1830
230;1370.3;7;2018-03-21;22500;21455;7546;15627;6873;1096;2028
278.8;1496.9;8;2018-03-21;23525;21397;7554;16650;6875;1106;2120
253.34;1562;9;2018-03-21;23713;21397;7581;16812;6901;1127;2137
250;1682.9;10;2018-03-21;23550;21397;7543;16688;6862;1093;2122
252.08;1856.6;11;2018-03-21;23725;21397;7456;16951;6774;1006;2138
250;1997.6;12;2018-03-21;23738;21427;7371;17049;6689;921;2139
260;2077.5;13;2018-03-21;23675;21427;7321;17036;6639;871;2133
